operation_id,visit_id,operation_type,aircraft_category,start_time,end_time,pax,stand_id,stand_type,walking_distance,is_contact
V_M00434_M00472_TURN,V_M00434_M00472,turnaround,C,2026-03-07 12:00:00,2026-03-07 14:00:00,272,116,contato,230.0,1
V_M00437_M00474_TURN,V_M00437_M00474,turnaround,C,2026-03-07 12:05:00,2026-03-07 14:05:00,272,122,contato,260.0,1
V_M00438_M00448_TURN,V_M00438_M00448,turnaround,C,2026-03-07 12:05:00,2026-03-07 12:45:00,140,128,contato,290.0,1
V_M00441_M00454_TURN,V_M00441_M00454,turnaround,C,2026-03-07 12:15:00,2026-03-07 12:55:00,352,109,contato,130.0,1
V_M00439_M00477_TURN,V_M00439_M00477,turnaround,C,2026-03-07 12:15:00,2026-03-07 14:10:00,272,118,contato,240.0,1
V_M00440_M00464_TURN,V_M00440_M00464,turnaround,C,2026-03-07 12:15:00,2026-03-07 13:15:00,140,127,contato,285.0,1
V_M00442_M00462_TURN,V_M00442_M00462,turnaround,C,2026-03-07 12:25:00,2026-03-07 13:10:00,352,108,contato,125.0,1
V_M00444_M00465_TURN,V_M00444_M00465,turnaround,A,2026-03-07 12:35:00,2026-03-07 13:25:00,18,129,contato,295.0,1
V_M00453_M00469_TURN,V_M00453_M00469,turnaround,C,2026-03-07 12:55:00,2026-03-07 13:45:00,348,112,contato,145.0,1
V_M00457_M00470_TURN,V_M00457_M00470,turnaround,C,2026-03-07 13:00:00,2026-03-07 13:45:00,372,107,contato,120.0,1
V_M00458_M00475_TURN,V_M00458_M00475,turnaround,C,2026-03-07 13:00:00,2026-03-07 14:05:00,348,110,contato,135.0,1
V_M00459_M00473_TURN,V_M00459_M00473,turnaround,A,2026-03-07 13:05:00,2026-03-07 14:00:00,18,115,contato,160.0,1
V_M00460_M00479_TURN,V_M00460_M00479,turnaround,C,2026-03-07 13:10:00,2026-03-07 14:30:00,272,109,contato,130.0,1
V_M00463_M00471_TURN,V_M00463_M00471,turnaround,C,2026-03-07 13:15:00,2026-03-07 13:55:00,140,113,contato,150.0,1
V_M00466_M00488_TURN,V_M00466_M00488,turnaround,C,2026-03-07 13:25:00,2026-03-07 15:45:00,272,111,contato,140.0,1
V_M00467_M00482_TURN,V_M00467_M00482,turnaround,C,2026-03-07 13:40:00,2026-03-07 15:00:00,236,108,contato,125.0,1
V_M00476_M00481_TURN,V_M00476_M00481,turnaround,C,2026-03-07 14:05:00,2026-03-07 14:55:00,348,107,contato,120.0,1
V_M00478_M00485_TURN,V_M00478_M00485,turnaround,C,2026-03-07 14:25:00,2026-03-07 15:25:00,440,110,contato,135.0,1
V_M00480_M00496_TURN,V_M00480_M00496,turnaround,C,2026-03-07 14:45:00,2026-03-07 16:20:00,236,109,contato,130.0,1
V_M00483_M00489_TURN,V_M00483_M00489,turnaround,C,2026-03-07 15:20:00,2026-03-07 16:00:00,372,107,contato,120.0,1
V_M00484_M00509_TURN,V_M00484_M00509,turnaround,C,2026-03-07 15:20:00,2026-03-07 17:35:00,236,119,contato,245.0,1
V_M00486_M00498_TURN,V_M00486_M00498,turnaround,C,2026-03-07 15:35:00,2026-03-07 16:30:00,372,108,contato,125.0,1
V_M00487_M00503_TURN,V_M00487_M00503,turnaround,C,2026-03-07 15:45:00,2026-03-07 17:15:00,272,112,contato,145.0,1
V_M00491_M00518_TURN,V_M00491_M00518,turnaround,E,2026-03-07 16:00:00,2026-03-07 18:10:00,596,117,contato,235.0,1
V_M00490_M00505_TURN,V_M00490_M00505,turnaround,C,2026-03-07 16:00:00,2026-03-07 17:20:00,140,122,contato,260.0,1
V_M00492_M00504_TURN,V_M00492_M00504,turnaround,C,2026-03-07 16:05:00,2026-03-07 17:15:00,272,110,contato,135.0,1
V_M00493_M00507_TURN,V_M00493_M00507,turnaround,C,2026-03-07 16:10:00,2026-03-07 17:25:00,272,111,contato,140.0,1
V_M00494_M00526_TURN,V_M00494_M00526,turnaround,C,2026-03-07 16:10:00,2026-03-07 19:05:00,140,121,contato,255.0,1
V_M00495_M00511_TURN,V_M00495_M00511,turnaround,C,2026-03-07 16:15:00,2026-03-07 17:40:00,272,113,contato,150.0,1
V_M00497_M00512_TURN,V_M00497_M00512,turnaround,C,2026-03-07 16:25:00,2026-03-07 17:45:00,272,114,contato,155.0,1
V_M00500_M00517_TURN,V_M00500_M00517,turnaround,C,2026-03-07 16:45:00,2026-03-07 18:10:00,280,108,contato,125.0,1
V_M00501_M00510_TURN,V_M00501_M00510,turnaround,C,2026-03-07 16:50:00,2026-03-07 17:40:00,348,107,contato,120.0,1
V_M00502_M00516_TURN,V_M00502_M00516,turnaround,C,2026-03-07 17:10:00,2026-03-07 18:00:00,272,109,contato,130.0,1
V_M00506_M00536_TURN,V_M00506_M00536,turnaround,C,2026-03-07 17:25:00,2026-03-07 19:40:00,372,115,contato,160.0,1
V_M00513_M00543_TURN,V_M00513_M00543,turnaround,C,2026-03-07 17:45:00,2026-03-07 20:10:00,272,112,contato,145.0,1
V_M00514_M00525_TURN,V_M00514_M00525,turnaround,D,2026-03-07 17:50:00,2026-03-07 19:00:00,0,126,contato,280.0,1
V_M00515_M00527_TURN,V_M00515_M00527,turnaround,C,2026-03-07 17:55:00,2026-03-07 19:05:00,352,107,contato,120.0,1
V_M00519_M00563_TURN,V_M00519_M00563,turnaround,C,2026-03-07 18:15:00,2026-03-07 21:15:00,272,113,contato,150.0,1
V_M00521_M00565_ARR,V_M00521_M00565,arrival,C,2026-03-07 18:25:00,2026-03-07 19:10:00,136,114,contato,155.0,1
V_M00522_M00549_TURN,V_M00522_M00549,turnaround,C,2026-03-07 18:30:00,2026-03-07 20:25:00,372,110,contato,135.0,1
V_M00523_M00531_TURN,V_M00523_M00531,turnaround,C,2026-03-07 18:40:00,2026-03-07 19:20:00,348,108,contato,125.0,1
V_M00529_M00541_TURN,V_M00529_M00541,turnaround,C,2026-03-07 19:10:00,2026-03-07 19:55:00,440,109,contato,130.0,1
V_M00528_M00572_TURN,V_M00528_M00572,turnaround,C,2026-03-07 19:10:00,2026-03-07 21:50:00,140,130,contato,300.0,1
V_M00521_M00565_PARK,V_M00521_M00565,parking,C,2026-03-07 19:10:00,2026-03-07 20:50:00,0,229,estacionamento,785.0,0
V_M00530_M00560_TURN,V_M00530_M00560,turnaround,C,2026-03-07 19:15:00,2026-03-07 21:00:00,348,111,contato,140.0,1
V_M00532_M00569_TURN,V_M00532_M00569,turnaround,C,2026-03-07 19:30:00,2026-03-07 21:45:00,272,124,contato,270.0,1
V_M00533_M00571_TURN,V_M00533_M00571,turnaround,C,2026-03-07 19:35:00,2026-03-07 21:50:00,272,118,contato,240.0,1
V_M00538_M00551_TURN,V_M00538_M00551,turnaround,C,2026-03-07 19:45:00,2026-03-07 20:30:00,440,107,contato,120.0,1
V_M00537_M00576_TURN,V_M00537_M00576,turnaround,C,2026-03-07 19:45:00,2026-03-07 22:00:00,272,121,contato,255.0,1
V_M00539_M00568_TURN,V_M00539_M00568,turnaround,C,2026-03-07 19:55:00,2026-03-07 21:45:00,348,108,contato,125.0,1
V_M00542_M00579_TURN,V_M00542_M00579,turnaround,C,2026-03-07 20:00:00,2026-03-07 22:15:00,272,119,contato,245.0,1
V_M00544_M00575_TURN,V_M00544_M00575,turnaround,C,2026-03-07 20:15:00,2026-03-07 22:00:00,348,109,contato,130.0,1
V_M00545_M00580_TURN,V_M00545_M00580,turnaround,C,2026-03-07 20:15:00,2026-03-07 22:20:00,272,116,contato,230.0,1
V_M00546_M00581_TURN,V_M00546_M00581,turnaround,C,2026-03-07 20:20:00,2026-03-07 22:30:00,272,115,contato,160.0,1
V_M00550_M00588_TURN,V_M00550_M00588,turnaround,C,2026-03-07 20:25:00,2026-03-07 23:20:00,272,122,contato,260.0,1
V_M00552_M00583_TURN,V_M00552_M00583,turnaround,C,2026-03-07 20:35:00,2026-03-07 22:40:00,348,112,contato,145.0,1
V_M00553_M00590_TURN,V_M00553_M00590,turnaround,C,2026-03-07 20:35:00,2026-03-07 23:30:00,272,125,contato,275.0,1
V_M00554_M00586_TURN,V_M00554_M00586,turnaround,C,2026-03-07 20:40:00,2026-03-07 23:10:00,348,110,contato,135.0,1
V_M00555_M00591_TURN,V_M00555_M00591,turnaround,C,2026-03-07 20:45:00,2026-03-07 23:35:00,272,127,contato,285.0,1
V_M00556_M00587_TURN,V_M00556_M00587,turnaround,C,2026-03-07 20:50:00,2026-03-07 23:10:00,348,114,contato,155.0,1
V_M00557_M00573_TURN,V_M00557_M00573,turnaround,C,2026-03-07 20:50:00,2026-03-07 21:55:00,140,129,contato,295.0,1
V_M00521_M00565_DEP,V_M00521_M00565,departure,C,2026-03-07 20:50:00,2026-03-07 21:35:00,136,132,contato,310.0,1
V_M00558_M00589_TURN,V_M00558_M00589,turnaround,C,2026-03-07 20:55:00,2026-03-07 23:25:00,348,107,contato,120.0,1
V_M00559_M00584_TURN,V_M00559_M00584,turnaround,C,2026-03-07 21:00:00,2026-03-07 22:50:00,140,131,contato,305.0,1
V_M00562_M00592_TURN,V_M00562_M00592,turnaround,C,2026-03-07 21:15:00,2026-03-07 23:35:00,272,128,contato,290.0,1
V_M00564_M00594_TURN,V_M00564_M00594,turnaround,C,2026-03-07 21:20:00,2026-03-07 23:45:00,348,111,contato,140.0,1
V_M00566_M00595_TURN,V_M00566_M00595,turnaround,C,2026-03-07 21:35:00,2026-03-07 23:50:00,272,113,contato,150.0,1
V_M00577_M00596_TURN,V_M00577_M00596,turnaround,C,2026-03-07 22:05:00,2026-03-07 23:55:00,272,108,contato,125.0,1
V_M00597_M00598_TURN,V_M00597_M00598,turnaround,C,2026-03-08 00:35:00,2026-03-08 01:40:00,320,107,contato,120.0,1
V_M00599_M00610_TURN,V_M00599_M00610,turnaround,C,2026-03-08 05:00:00,2026-03-08 06:00:00,348,107,contato,120.0,1
V_M00600_M00642_TURN,V_M00600_M00642,turnaround,C,2026-03-08 05:00:00,2026-03-08 07:55:00,348,115,contato,160.0,1
V_M00602_M00612_TURN,V_M00602_M00612,turnaround,C,2026-03-08 05:05:00,2026-03-08 06:05:00,272,108,contato,125.0,1
V_M00601_M00639_TURN,V_M00601_M00639,turnaround,C,2026-03-08 05:05:00,2026-03-08 07:45:00,272,116,contato,230.0,1
V_M00605_M00640_TURN,V_M00605_M00640,turnaround,C,2026-03-08 05:10:00,2026-03-08 07:50:00,272,118,contato,240.0,1
V_M00604_M00646_TURN,V_M00604_M00646,turnaround,C,2026-03-08 05:10:00,2026-03-08 08:05:00,348,119,contato,245.0,1
V_M00606_M00647_TURN,V_M00606_M00647,turnaround,C,2026-03-08 05:20:00,2026-03-08 08:05:00,348,110,contato,135.0,1
V_M00607_M00649_TURN,V_M00607_M00649,turnaround,C,2026-03-08 05:25:00,2026-03-08 08:10:00,348,111,contato,140.0,1
V_M00608_M00643_TURN,V_M00608_M00643,turnaround,C,2026-03-08 05:35:00,2026-03-08 07:55:00,272,127,contato,285.0,1
V_M00609_M00650_TURN,V_M00609_M00650,turnaround,C,2026-03-08 05:45:00,2026-03-08 08:10:00,348,121,contato,255.0,1
V_M00615_M00660_TURN,V_M00615_M00660,turnaround,C,2026-03-08 06:25:00,2026-03-08 08:40:00,348,114,contato,155.0,1
V_M00618_M00653_TURN,V_M00618_M00653,turnaround,C,2026-03-08 06:45:00,2026-03-08 08:20:00,140,136,contato,330.0,1
V_M00619_M00658_TURN,V_M00619_M00658,turnaround,C,2026-03-08 06:50:00,2026-03-08 08:30:00,140,135,contato,325.0,1
V_M00620_M00645_TURN,V_M00620_M00645,turnaround,C,2026-03-08 06:55:00,2026-03-08 08:00:00,272,131,contato,305.0,1
V_M00621_M00652_TURN,V_M00621_M00652,turnaround,C,2026-03-08 07:00:00,2026-03-08 08:15:00,272,122,contato,260.0,1
V_M00622_M00654_TURN,V_M00622_M00654,turnaround,C,2026-03-08 07:00:00,2026-03-08 08:20:00,272,128,contato,290.0,1
V_M00623_M00664_TURN,V_M00623_M00664,turnaround,C,2026-03-08 07:05:00,2026-03-08 08:45:00,140,206,remoto,395.0,0
V_M00626_M00644_TURN,V_M00626_M00644,turnaround,C,2026-03-08 07:10:00,2026-03-08 07:55:00,440,107,contato,120.0,1
V_M00625_M00636_TURN,V_M00625_M00636,turnaround,C,2026-03-08 07:10:00,2026-03-08 07:40:00,372,108,contato,125.0,1
V_M00627_M00655_TURN,V_M00627_M00655,turnaround,C,2026-03-08 07:10:00,2026-03-08 08:25:00,272,129,contato,295.0,1
V_M00628_M00656_TURN,V_M00628_M00656,turnaround,C,2026-03-08 07:10:00,2026-03-08 08:25:00,272,130,contato,300.0,1
V_M00630_M00663_TURN,V_M00630_M00663,turnaround,C,2026-03-08 07:15:00,2026-03-08 08:45:00,272,124,contato,270.0,1
V_M00629_M00651_TURN,V_M00629_M00651,turnaround,C,2026-03-08 07:15:00,2026-03-08 08:15:00,236,134,contato,320.0,1
V_M00632_M00661_TURN,V_M00632_M00661,turnaround,C,2026-03-08 07:20:00,2026-03-08 08:40:00,348,112,contato,145.0,1
V_M00631_M00670_TURN,V_M00631_M00670,turnaround,C,2026-03-08 07:20:00,2026-03-08 09:15:00,272,125,contato,275.0,1
V_M00634_M00666_TURN,V_M00634_M00666,turnaround,C,2026-03-08 07:25:00,2026-03-08 09:00:00,348,113,contato,150.0,1
V_M00635_M00671_TURN,V_M00635_M00671,turnaround,C,2026-03-08 07:30:00,2026-03-08 09:15:00,272,132,contato,310.0,1
V_M00638_M00662_TURN,V_M00638_M00662,turnaround,C,2026-03-08 07:45:00,2026-03-08 08:45:00,372,109,contato,130.0,1
V_M00637_M00672_TURN,V_M00637_M00672,turnaround,C,2026-03-08 07:45:00,2026-03-08 09:20:00,272,133,contato,315.0,1
V_M00641_M00677_TURN,V_M00641_M00677,turnaround,C,2026-03-08 07:55:00,2026-03-08 09:45:00,372,108,contato,125.0,1
V_M00648_M00712_ARR,V_M00648_M00712,arrival,D,2026-03-08 08:05:00,2026-03-08 08:50:00,267,117,contato,235.0,1
V_M00648_M00712_PARK,V_M00648_M00712,parking,D,2026-03-08 08:50:00,2026-03-08 11:40:00,0,120,contato,250.0,1
V_M00665_M00674_TURN,V_M00665_M00674,turnaround,C,2026-03-08 08:55:00,2026-03-08 09:40:00,352,107,contato,120.0,1
V_M00667_M00676_TURN,V_M00667_M00676,turnaround,C,2026-03-08 09:05:00,2026-03-08 09:45:00,272,110,contato,135.0,1
V_M00669_M00680_TURN,V_M00669_M00680,turnaround,C,2026-03-08 09:15:00,2026-03-08 10:15:00,440,109,contato,130.0,1
V_M00673_M00682_TURN,V_M00673_M00682,turnaround,C,2026-03-08 09:30:00,2026-03-08 10:20:00,372,111,contato,140.0,1
V_M00678_M00687_TURN,V_M00678_M00687,turnaround,C,2026-03-08 09:50:00,2026-03-08 10:35:00,352,112,contato,145.0,1
V_M00679_M00689_TURN,V_M00679_M00689,turnaround,C,2026-03-08 10:00:00,2026-03-08 10:40:00,372,107,contato,120.0,1
V_M00683_M00693_TURN,V_M00683_M00693,turnaround,C,2026-03-08 10:25:00,2026-03-08 11:10:00,372,108,contato,125.0,1
V_M00684_M00691_TURN,V_M00684_M00691,turnaround,C,2026-03-08 10:25:00,2026-03-08 11:05:00,280,110,contato,135.0,1
V_M00686_M00716_TURN,V_M00686_M00716,turnaround,C,2026-03-08 10:35:00,2026-03-08 12:45:00,348,109,contato,130.0,1
V_M00688_M00694_TURN,V_M00688_M00694,turnaround,C,2026-03-08 10:40:00,2026-03-08 11:15:00,140,111,contato,140.0,1
V_M00690_M00703_TURN,V_M00690_M00703,turnaround,C,2026-03-08 11:05:00,2026-03-08 11:55:00,272,107,contato,120.0,1
V_M00692_M00715_TURN,V_M00692_M00715,turnaround,C,2026-03-08 11:10:00,2026-03-08 12:45:00,236,118,contato,240.0,1
V_M00695_M00713_TURN,V_M00695_M00713,turnaround,C,2026-03-08 11:15:00,2026-03-08 12:40:00,272,114,contato,155.0,1
V_M00696_M00733_TURN,V_M00696_M00733,turnaround,C,2026-03-08 11:25:00,2026-03-08 13:40:00,236,122,contato,260.0,1
V_M00698_M00714_TURN,V_M00698_M00714,turnaround,C,2026-03-08 11:35:00,2026-03-08 12:40:00,272,108,contato,125.0,1
V_M00700_M00768_ARR,V_M00700_M00768,arrival,C,2026-03-08 11:40:00,2026-03-08 12:25:00,118,111,contato,140.0,1
V_M00699_M00735_TURN,V_M00699_M00735,turnaround,C,2026-03-08 11:40:00,2026-03-08 13:50:00,348,113,contato,150.0,1
V_M00648_M00712_DEP,V_M00648_M00712,departure,D,2026-03-08 11:40:00,2026-03-08 12:25:00,267,126,contato,280.0,1
V_M00701_M00718_TURN,V_M00701_M00718,turnaround,C,2026-03-08 11:45:00,2026-03-08 12:50:00,272,112,contato,145.0,1
V_M00702_M00719_TURN,V_M00702_M00719,turnaround,C,2026-03-08 11:55:00,2026-03-08 12:50:00,272,121,contato,255.0,1
V_M00704_M00723_TURN,V_M00704_M00723,turnaround,C,2026-03-08 12:00:00,2026-03-08 13:00:00,272,115,contato,160.0,1
V_M00706_M00724_TURN,V_M00706_M00724,turnaround,C,2026-03-08 12:05:00,2026-03-08 13:00:00,272,116,contato,230.0,1
V_M00705_M00721_TURN,V_M00705_M00721,turnaround,C,2026-03-08 12:05:00,2026-03-08 12:55:00,140,128,contato,290.0,1
V_M00708_M00722_TURN,V_M00708_M00722,turnaround,C,2026-03-08 12:10:00,2026-03-08 12:55:00,352,107,contato,120.0,1
V_M00707_M00738_TURN,V_M00707_M00738,turnaround,C,2026-03-08 12:10:00,2026-03-08 14:10:00,272,119,contato,245.0,1
V_M00710_M00730_TURN,V_M00710_M00730,turnaround,C,2026-03-08 12:15:00,2026-03-08 13:15:00,140,124,contato,270.0,1
V_M00711_M00728_TURN,V_M00711_M00728,turnaround,C,2026-03-08 12:25:00,2026-03-08 13:10:00,440,110,contato,135.0,1
V_M00700_M00768_PARK,V_M00700_M00768,parking,C,2026-03-08 12:25:00,2026-03-08 15:45:00,0,229,estacionamento,785.0,0
V_M00717_M00741_TURN,V_M00717_M00741,turnaround,C,2026-03-08 12:50:00,2026-03-08 14:25:00,348,111,contato,140.0,1
V_M00720_M00742_TURN,V_M00720_M00742,turnaround,C,2026-03-08 12:55:00,2026-03-08 14:30:00,348,108,contato,125.0,1
V_M00726_M00734_TURN,V_M00726_M00734,turnaround,C,2026-03-08 13:00:00,2026-03-08 13:50:00,352,109,contato,130.0,1
V_M00725_M00748_TURN,V_M00725_M00748,turnaround,C,2026-03-08 13:00:00,2026-03-08 14:55:00,348,114,contato,155.0,1
V_M00727_M00754_TURN,V_M00727_M00754,turnaround,C,2026-03-08 13:05:00,2026-03-08 15:30:00,372,112,contato,145.0,1
V_M00729_M00739_TURN,V_M00729_M00739,turnaround,C,2026-03-08 13:15:00,2026-03-08 14:10:00,140,107,contato,120.0,1
V_M00731_M00752_TURN,V_M00731_M00752,turnaround,C,2026-03-08 13:25:00,2026-03-08 15:25:00,272,115,contato,160.0,1
V_M00732_M00749_TURN,V_M00732_M00749,turnaround,C,2026-03-08 13:35:00,2026-03-08 14:55:00,140,116,contato,230.0,1
V_M00737_M00750_TURN,V_M00737_M00750,turnaround,C,2026-03-08 14:00:00,2026-03-08 15:10:00,348,110,contato,135.0,1
V_M00740_M00751_TURN,V_M00740_M00751,turnaround,C,2026-03-08 14:25:00,2026-03-08 15:10:00,280,113,contato,150.0,1
V_M00743_M00753_TURN,V_M00743_M00753,turnaround,C,2026-03-08 14:35:00,2026-03-08 15:25:00,352,107,contato,120.0,1
V_M00744_M00758_TURN,V_M00744_M00758,turnaround,C,2026-03-08 14:45:00,2026-03-08 15:45:00,272,111,contato,140.0,1
V_M00745_M00783_TURN,V_M00745_M00783,turnaround,C,2026-03-08 14:45:00,2026-03-08 17:30:00,236,119,contato,245.0,1
V_M00746_M00756_TURN,V_M00746_M00756,turnaround,C,2026-03-08 14:50:00,2026-03-08 15:40:00,372,108,contato,125.0,1
V_M00747_M00767_TURN,V_M00747_M00767,turnaround,C,2026-03-08 14:55:00,2026-03-08 16:25:00,372,109,contato,130.0,1
V_M00755_M00772_TURN,V_M00755_M00772,turnaround,C,2026-03-08 15:40:00,2026-03-08 16:55:00,140,124,contato,270.0,1
V_M00700_M00768_DEP,V_M00700_M00768,departure,C,2026-03-08 15:45:00,2026-03-08 16:30:00,118,110,contato,135.0,1
V_M00760_M00775_TURN,V_M00760_M00775,turnaround,C,2026-03-08 16:00:00,2026-03-08 17:00:00,372,107,contato,120.0,1
V_M00759_M00774_TURN,V_M00759_M00774,turnaround,C,2026-03-08 16:00:00,2026-03-08 17:00:00,140,111,contato,140.0,1
V_M00761_M00777_TURN,V_M00761_M00777,turnaround,C,2026-03-08 16:05:00,2026-03-08 17:15:00,272,108,contato,125.0,1
V_M00762_M00778_TURN,V_M00762_M00778,turnaround,C,2026-03-08 16:10:00,2026-03-08 17:20:00,272,112,contato,145.0,1
V_M00763_M00779_TURN,V_M00763_M00779,turnaround,C,2026-03-08 16:15:00,2026-03-08 17:20:00,272,113,contato,150.0,1
V_M00764_M00782_TURN,V_M00764_M00782,turnaround,C,2026-03-08 16:20:00,2026-03-08 17:25:00,140,121,contato,255.0,1
V_M00765_M00786_TURN,V_M00765_M00786,turnaround,C,2026-03-08 16:25:00,2026-03-08 17:40:00,272,114,contato,155.0,1
V_M00766_M00837_ARR,V_M00766_M00837,arrival,C,2026-03-08 16:25:00,2026-03-08 17:10:00,174,115,contato,160.0,1
V_M00769_M00791_TURN,V_M00769_M00791,turnaround,E,2026-03-08 16:35:00,2026-03-08 18:10:00,596,117,contato,235.0,1
V_M00770_M00785_TURN,V_M00770_M00785,turnaround,C,2026-03-08 16:35:00,2026-03-08 17:35:00,140,122,contato,260.0,1
V_M00773_M00787_TURN,V_M00773_M00787,turnaround,C,2026-03-08 17:00:00,2026-03-08 17:40:00,352,109,contato,130.0,1
V_M00776_M00788_TURN,V_M00776_M00788,turnaround,C,2026-03-08 17:05:00,2026-03-08 17:45:00,272,110,contato,135.0,1
V_M00766_M00837_PARK,V_M00766_M00837,parking,C,2026-03-08 17:10:00,2026-03-08 20:15:00,0,229,estacionamento,785.0,0
V_M00780_M00789_TURN,V_M00780_M00789,turnaround,C,2026-03-08 17:20:00,2026-03-08 18:10:00,272,111,contato,140.0,1
V_M00781_M00790_TURN,V_M00781_M00790,turnaround,C,2026-03-08 17:25:00,2026-03-08 18:10:00,352,107,contato,120.0,1
V_M00784_M00796_TURN,V_M00784_M00796,turnaround,C,2026-03-08 17:35:00,2026-03-08 18:25:00,372,108,contato,125.0,1
V_M00792_M00802_TURN,V_M00792_M00802,turnaround,C,2026-03-08 18:15:00,2026-03-08 19:00:00,272,109,contato,130.0,1
V_M00794_M00803_TURN,V_M00794_M00803,turnaround,C,2026-03-08 18:20:00,2026-03-08 19:05:00,272,110,contato,135.0,1
V_M00797_M00820_TURN,V_M00797_M00820,turnaround,C,2026-03-08 18:25:00,2026-03-08 20:05:00,272,112,contato,145.0,1
V_M00795_M00850_ARR,V_M00795_M00850,arrival,C,2026-03-08 18:25:00,2026-03-08 19:10:00,70,114,contato,155.0,1
V_M00798_M00805_TURN,V_M00798_M00805,turnaround,C,2026-03-08 18:30:00,2026-03-08 19:10:00,372,107,contato,120.0,1
V_M00799_M00807_TURN,V_M00799_M00807,turnaround,C,2026-03-08 18:40:00,2026-03-08 19:20:00,372,108,contato,125.0,1
V_M00800_M00821_TURN,V_M00800_M00821,turnaround,C,2026-03-08 18:45:00,2026-03-08 20:10:00,272,113,contato,150.0,1
V_M00804_M00818_TURN,V_M00804_M00818,turnaround,C,2026-03-08 19:10:00,2026-03-08 20:00:00,440,111,contato,140.0,1
V_M00795_M00850_PARK,V_M00795_M00850,parking,C,2026-03-08 19:10:00,2026-03-08 21:05:00,0,224,estacionamento,760.0,0
V_M00806_M00817_TURN,V_M00806_M00817,turnaround,C,2026-03-08 19:15:00,2026-03-08 19:55:00,352,109,contato,130.0,1
V_M00809_M00841_TURN,V_M00809_M00841,turnaround,C,2026-03-08 19:35:00,2026-03-08 21:15:00,272,115,contato,160.0,1
V_M00808_M00852_TURN,V_M00808_M00852,turnaround,C,2026-03-08 19:35:00,2026-03-08 21:55:00,140,131,contato,305.0,1
V_M00810_M00845_TURN,V_M00810_M00845,turnaround,C,2026-03-08 19:40:00,2026-03-08 21:45:00,348,116,contato,230.0,1
V_M00812_M00826_TURN,V_M00812_M00826,turnaround,C,2026-03-08 19:45:00,2026-03-08 20:30:00,440,107,contato,120.0,1
V_M00811_M00844_TURN,V_M00811_M00844,turnaround,C,2026-03-08 19:45:00,2026-03-08 21:35:00,272,114,contato,155.0,1
V_M00816_M00833_TURN,V_M00816_M00833,turnaround,C,2026-03-08 19:55:00,2026-03-08 20:45:00,372,108,contato,125.0,1
V_M00813_M00854_TURN,V_M00813_M00854,turnaround,C,2026-03-08 19:55:00,2026-03-08 22:00:00,348,110,contato,135.0,1
V_M00814_M00855_TURN,V_M00814_M00855,turnaround,C,2026-03-08 19:55:00,2026-03-08 22:05:00,348,118,contato,240.0,1
V_M00819_M00846_TURN,V_M00819_M00846,turnaround,C,2026-03-08 20:05:00,2026-03-08 21:45:00,272,130,contato,300.0,1
V_M00766_M00837_DEP,V_M00766_M00837,departure,C,2026-03-08 20:15:00,2026-03-08 21:00:00,174,109,contato,130.0,1
V_M00822_M00865_TURN,V_M00822_M00865,turnaround,C,2026-03-08 20:15:00,2026-03-08 22:50:00,140,132,contato,310.0,1
V_M00823_M00867_TURN,V_M00823_M00867,turnaround,C,2026-03-08 20:20:00,2026-03-08 22:55:00,348,112,contato,145.0,1
V_M00827_M00868_TURN,V_M00827_M00868,turnaround,C,2026-03-08 20:30:00,2026-03-08 22:55:00,348,111,contato,140.0,1
V_M00825_M00849_TURN,V_M00825_M00849,turnaround,C,2026-03-08 20:30:00,2026-03-08 21:50:00,272,129,contato,295.0,1
V_M00828_M00853_TURN,V_M00828_M00853,turnaround,C,2026-03-08 20:35:00,2026-03-08 22:00:00,272,121,contato,255.0,1
V_M00829_M00856_TURN,V_M00829_M00856,turnaround,C,2026-03-08 20:35:00,2026-03-08 22:15:00,272,125,contato,275.0,1
V_M00830_M00869_TURN,V_M00830_M00869,turnaround,C,2026-03-08 20:40:00,2026-03-08 23:10:00,348,113,contato,150.0,1
V_M00831_M00860_TURN,V_M00831_M00860,turnaround,C,2026-03-08 20:45:00,2026-03-08 22:20:00,272,122,contato,260.0,1
V_M00832_M00861_TURN,V_M00832_M00861,turnaround,C,2026-03-08 20:45:00,2026-03-08 22:30:00,272,127,contato,285.0,1
V_M00834_M00870_TURN,V_M00834_M00870,turnaround,C,2026-03-08 20:50:00,2026-03-08 23:10:00,348,119,contato,245.0,1
V_M00835_M00873_TURN,V_M00835_M00873,turnaround,C,2026-03-08 20:55:00,2026-03-08 23:25:00,348,107,contato,120.0,1
V_M00838_M00874_TURN,V_M00838_M00874,turnaround,C,2026-03-08 21:05:00,2026-03-08 23:25:00,348,108,contato,125.0,1
V_M00795_M00850_DEP,V_M00795_M00850,departure,C,2026-03-08 21:05:00,2026-03-08 21:50:00,70,133,contato,315.0,1
