Chegada Partida,Natureza,Data,Empresa,Voo,Aeronave,Horário (Hora Local),Origem Destino,Assentos,Tipo de Serviço,Dia da Semana
Chegada,DOM,02/04/2026,Azul,4439,32N,05:05,BEL,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2879,295,05:10,IMP,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4088,32N,05:10,MAB,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4409,32N,05:10,PMW,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2933,32N,05:15,FOR,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4605,32N,05:20,REC,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4414,32N,05:25,SLZ,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4357,32N,05:30,NAT,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Latam,3047,320,05:35,CGH,176,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2760,295,06:00,VIX,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2801,32N,06:00,REC,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Latam,3725,321,06:00,BSB,220,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,9013,295,06:05,VCP,136,Voo Extra,Quinta
Partida,DOM,02/04/2026,Gol,1489,73H,06:05,GRU,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2474,32N,06:10,BPS,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4039,295,06:20,SDU,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Latam,3037,320,06:20,CGH,176,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2696,32N,06:25,PVH,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,1952,73H,06:25,SSA,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,1769,73H,06:35,BSB,186,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4029,AT7,06:45,IPN,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4377,AT7,06:50,UDI,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2604,295,06:55,BSB,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4060,295,07:00,CWB,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4553,295,07:00,SSA,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4421,AT7,07:05,MOC,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4522,295,07:05,GRU,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,9050,E95,07:05,SDU,118,Voo Extra,Quinta
Chegada,DOM,02/04/2026,Azul,2957,295,07:10,GYN,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4413,295,07:10,VIX,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Latam,3453,320,07:10,POA,176,Voo Regular,Quinta
Partida,DOM,02/04/2026,Latam,4712,320,07:10,GRU,176,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2936,295,07:15,SDU,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4505,E95,07:15,GIG,118,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4188,32N,07:15,VCP,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,1305,73H,07:15,CGH,186,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2967,295,07:20,FLN,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4030,32N,07:20,CGH,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Latam,3052,320,07:20,CGH,176,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2909,32N,07:25,POA,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,2020,73H,07:25,GIG,186,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4043,295,07:30,VCP,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,1976,73H,07:40,BPS,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2857,295,07:50,CWB,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,1304,73H,07:55,CGH,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2423,32N,07:55,NAT,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2738,32N,07:55,SSA,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Latam,3454,320,07:55,POA,176,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2552,32N,08:00,FOR,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4066,32N,08:00,MAO,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,2031,73H,08:00,GIG,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Latam,3053,320,08:00,CGH,176,Voo Regular,Quinta
Chegada,INT,02/04/2026,Azul,8731,763,08:05,MCO,267,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2814,295,08:05,GRU,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2636,295,08:10,CGH,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2647,32N,08:10,JPA,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2948,E95,08:15,SDU,118,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2875,AT7,08:20,GVR,70,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4223,295,08:20,GYN,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2739,295,08:25,POA,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,5089,32N,08:25,REC,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,2021,73H,08:25,GIG,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2759,295,08:30,VIX,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,5033,AT7,08:30,SSA,70,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4673,295,08:35,BSB,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2794,32N,08:40,FLN,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2761,295,08:45,VIX,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Latam,3036,320,08:45,CGH,176,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4114,295,08:45,VDC,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4244,AT7,08:45,UDI,70,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul Conecta,5112,208,09:00,IAL,9,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,9578,32N,09:00,SLZ,174,Voo Extra,Quinta
Partida,DOM,02/04/2026,Gol,1307,73H,09:00,CGH,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul Conecta,5132,208,09:05,POJ,9,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,6122,AT7,09:05,UBA,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2658,32N,09:10,VCP,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,9040,295,09:10,SDU,136,Voo Extra,Quinta
Partida,DOM,02/04/2026,Azul,4598,32N,09:10,RBR,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4729,32N,09:10,BEL,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2655,295,09:15,CGR,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4051,E95,09:20,SDU,118,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2925,295,09:20,CGB,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2475,32N,09:25,BPS,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,6041,295,09:25,CGH,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Latam,3039,320,09:30,CGH,176,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,1306,73H,09:40,CGH,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,1309,73H,09:40,CGH,186,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Latam,3552,321,09:45,GRU,220,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Latam,3720,321,09:50,BSB,220,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4328,295,09:50,VCP,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4800,32N,10:00,BEL,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2892,32N,10:05,BPS,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,2022,73H,10:10,GIG,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4332,AT7,10:30,IOS,70,Voo Regular,Quinta
Partida,DOM,02/04/2026,Latam,3553,321,10:30,GRU,220,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2758,AT7,10:35,GVR,70,Voo Regular,Quinta
Partida,DOM,02/04/2026,Latam,3721,321,10:35,BSB,220,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,1977,73H,10:50,BPS,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,2023,73H,10:50,GIG,186,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4118,E95,11:00,SDU,118,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,1622,73H,11:00,BSB,186,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4570,295,11:10,GRU,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2672,295,11:15,VIX,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4135,AT7,11:15,IPN,70,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,6411,E95,11:25,CGH,118,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,1962,73H,11:35,CKS,186,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2802,32N,11:40,REC,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4542,295,11:40,CWB,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4016,295,11:45,GYN,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,6400,E95,11:45,CGH,118,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,5068,295,11:50,BSB,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,6415,295,11:50,CGH,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2905,E95,11:55,SDU,118,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,1311,73H,11:55,CGH,186,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4115,295,12:00,VDC,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4693,32N,12:00,SSA,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,1482,73H,12:00,GRU,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4236,295,12:00,GRU,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4814,AT7,12:05,UDI,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,1308,73H,12:05,CGH,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,1947,73H,12:05,SSA,186,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,6123,AT7,12:20,UBA,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Latam,3050,320,12:20,CGH,176,Voo Regular,Quinta
Partida,INT,02/04/2026,Azul,8730,763,12:25,MCO,267,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,6408,295,12:30,CGH,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul Conecta,5133,208,12:35,POJ,9,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Latam,3344,321,12:40,GRU,220,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4851,295,12:40,CPV,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,1483,73H,12:40,GRU,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4179,AT7,12:45,UDI,70,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2780,295,12:50,BSB,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4912,295,12:50,IOS,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2867,295,12:55,GYN,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4890,32N,12:55,REC,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2896,32N,13:00,FLN,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul Conecta,5113,208,13:05,IAL,9,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4300,32N,13:05,SSA,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2607,295,13:10,VCP,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4321,295,13:10,VCP,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4417,E95,13:10,GIG,118,Voo Regular,Quinta
Partida,DOM,02/04/2026,Latam,3051,320,13:10,CGH,176,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4709,AT7,13:15,IPN,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,5020,295,13:15,CGH,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2893,32N,13:20,BPS,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul Conecta,5258,208,13:25,PYT,9,Voo Regular,Quinta
Partida,DOM,02/04/2026,Latam,3309,321,13:25,GRU,220,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2740,295,13:30,POA,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,6076,295,13:45,CGH,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4293,AT7,13:50,MOC,70,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul Conecta,5192,208,13:55,JMA,9,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,9023,295,13:55,VIX,136,Voo Extra,Quinta
Chegada,DOM,02/04/2026,Azul,4283,32N,14:00,REC,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,1310,73H,14:00,CGH,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4064,295,14:00,CWB,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,5080,AT7,14:00,GVR,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2562,32N,14:05,NAT,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2649,32N,14:05,JPA,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4917,295,14:10,VCP,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2553,32N,14:15,FOR,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2656,295,14:15,CGR,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,1313,73H,14:15,CGH,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,6077,295,14:25,CGH,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Latam,3916,320,14:35,CGH,176,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2606,32N,14:35,BPS,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4117,E95,14:45,SDU,118,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4319,32N,14:55,THE,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2539,32N,15:00,REC,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4005,32N,15:00,AJU,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,5031,295,15:05,GRU,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2432,32N,15:10,POA,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2575,32N,15:10,MCZ,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,1315,7M8,15:10,CGH,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4436,E95,15:25,GIG,118,Voo Regular,Quinta
Partida,DOM,02/04/2026,Latam,3041,320,15:25,CGH,176,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4330,AT7,15:40,REC,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Latam,3722,320,15:40,BSB,176,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4205,E95,15:50,GIG,118,Voo Regular,Quinta
Chegada,INT,02/04/2026,Tap,103,339,15:50,LIS,298,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,1312,73H,16:05,CGH,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4046,295,16:05,VCP,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,6419,295,16:05,CGH,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4180,AT7,16:10,UDI,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4721,295,16:10,BSB,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4125,295,16:15,GYN,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4957,295,16:15,VCP,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4615,AT7,16:20,GVR,70,Voo Regular,Quinta
Partida,DOM,02/04/2026,Latam,3933,320,16:20,CGH,176,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4609,295,16:25,IOS,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4317,AT7,16:25,IPN,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul Conecta,5191,208,16:30,JMA,9,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,1946,73H,16:35,SSA,186,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4294,AT7,16:40,MOC,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,9024,295,16:40,VIX,136,Voo Extra,Quinta
Partida,DOM,02/04/2026,Azul,9005,295,16:50,FLN,136,Voo Extra,Quinta
Partida,DOM,02/04/2026,Azul,2947,295,16:55,CWB,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,6176,AT7,16:55,SJP,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2962,32N,17:10,SSA,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,1963,73H,17:10,CKS,186,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,6402,E95,17:15,CGH,118,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2910,295,17:15,VIX,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4799,295,17:15,BSB,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul Conecta,5194,208,17:20,DIQ,9,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4470,AT7,17:20,MOC,70,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,1317,73H,17:20,CGH,186,Voo Regular,Quinta
Partida,INT,02/04/2026,Tap,104,339,17:20,LIS,298,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2724,295,17:25,GRU,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul Conecta,5259,208,17:30,PYT,9,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4599,32N,17:30,RBR,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,6174,AT7,17:30,RAO,70,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4751,E95,17:35,SDU,118,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Latam,3556,320,17:40,GRU,176,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2626,32N,17:50,BPS,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,1314,73H,17:50,CGH,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4852,32N,17:55,SSA,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2671,295,18:00,CWB,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4462,E95,18:00,CGH,118,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,1486,73H,18:10,GRU,186,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4437,E95,18:15,GIG,118,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4419,295,18:20,CGB,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Latam,3723,320,18:20,BSB,176,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4289,295,18:25,CPV,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4318,AT7,18:25,IPN,70,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul Conecta,5148,208,18:25,RRJ,9,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,9579,32N,18:35,SLZ,174,Voo Extra,Quinta
Chegada,DOM,02/04/2026,Azul,2930,32N,18:40,REC,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,2026,73H,18:40,GIG,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2974,32N,18:40,BPS,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,1767,73H,18:40,BSB,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2880,295,18:45,GRU,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,1316,73H,18:50,CGH,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,1319,73H,18:50,CGH,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,1487,73H,18:50,GRU,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,1951,73H,18:55,SSA,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,9088,32N,19:00,SSA,174,Voo Extra,Quinta
Chegada,DOM,02/04/2026,Latam,3790,320,19:05,GRU,176,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2627,E95,19:05,GIG,118,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4142,AT7,19:05,IPN,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,5023,AT7,19:10,SSA,70,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2664,295,19:10,VIX,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul Conecta,5195,208,19:15,DIQ,9,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2625,32N,19:20,REC,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2920,295,19:30,VCP,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,5070,295,19:30,CGH,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,2027,73H,19:30,GIG,186,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2811,32N,19:35,BEL,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4012,32N,19:45,AJU,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Latam,3046,320,19:45,CGH,176,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Latam,3590,320,19:45,POA,176,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4577,32N,19:55,BEL,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2994,295,20:00,VIX,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4471,AT7,20:10,MOC,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,2028,73H,20:10,GIG,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2921,295,20:10,VCP,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2935,E95,20:15,SDU,118,Voo Regular,Quinta
Partida,DOM,02/04/2026,Latam,3557,320,20:15,GRU,176,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2433,32N,20:20,POA,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2576,32N,20:20,MCZ,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Gol,1318,73H,20:20,CGH,186,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2643,295,20:25,VCP,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Latam,3045,320,20:25,CGH,176,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2856,295,20:30,CGH,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Latam,3591,320,20:30,POA,176,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4298,32N,20:35,THE,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4547,295,20:35,GRU,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4521,295,20:40,BSB,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,1321,73H,20:40,CGH,186,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4267,32N,20:50,REC,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4787,32N,20:50,BEL,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,2029,73H,20:50,GIG,186,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2951,295,20:55,CWB,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,6175,AT7,21:00,RAO,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,6210,AT7,21:00,SJP,70,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4455,32N,21:00,CGH,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Gol,1953,73H,21:00,SSA,186,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4138,AT7,21:05,IPN,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Latam,3948,320,21:05,CGH,176,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2908,295,21:05,SDU,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4163,32N,21:10,MAO,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,9006,295,21:10,FLN,136,Voo Extra,Quinta
Chegada,DOM,02/04/2026,Gol,1320,73H,21:20,CGH,186,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4082,295,21:35,VCP,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4226,295,21:35,FLN,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4061,295,21:40,CWB,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4420,AT7,21:40,MOC,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2975,32N,21:45,BPS,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4212,295,21:45,GRU,136,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4500,32N,21:45,BEL,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2573,32N,21:50,REC,174,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Latam,3724,321,21:50,BSB,220,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,2665,295,21:55,VIX,136,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4752,E95,21:55,GIG,118,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,2923,32N,21:55,POA,174,Voo Regular,Quinta
Partida,DOM,02/04/2026,Azul,4139,AT7,21:55,IPN,70,Voo Regular,Quinta
Chegada,DOM,02/04/2026,Azul,4472,32N,22:05,SSA,174,Voo Regular,Quinta
